POS_enc,Class_enc,PPG,RPG,APG,SPG,BPG,TOVPG,MPG,GSPG,3PAr,FTr,Drafted
1,2,9.814814814814815,3.4814814814814814,1.037037037037037,0.8148148148148148,0.37037037037037035,1.037037037037037,22.37037037037037,0.5185185185185185,0.4744186046511628,0.32558139534883723,0
0,3,15.63888888888889,4.75,2.138888888888889,0.5277777777777778,0.3055555555555556,1.7777777777777777,30.944444444444443,0.9444444444444444,0.5203426124197003,0.3533190578158458,0
1,3,10.441176470588236,5.823529411764706,1.2352941176470589,1.1470588235294117,0.5882352941176471,1.6470588235294117,26.441176470588236,1.0,0.41496598639455784,0.3129251700680272,0
0,2,12.324324324324325,3.135135135135135,5.297297297297297,1.1891891891891893,0.08108108108108109,2.081081081081081,32.86486486486486,1.0,0.5943661971830986,0.22816901408450704,0
1,1,9.40625,4.3125,1.15625,0.8125,0.09375,1.40625,28.8125,0.96875,0.43462897526501765,0.21554770318021202,0
0,0,10.5625,2.96875,3.09375,1.21875,0.15625,2.21875,26.78125,0.90625,0.30120481927710846,0.46987951807228917,0
0,3,14.576923076923077,4.5,2.3461538461538463,1.0384615384615385,0.07692307692307693,2.269230769230769,31.384615384615383,1.0,0.5047318611987381,0.2618296529968454,0
1,1,9.696969696969697,4.545454545454546,0.5454545454545454,0.24242424242424243,1.0303030303030303,1.2424242424242424,21.818181818181817,0.5151515151515151,0.18614718614718614,0.4155844155844156,0
0,3,18.03125,5.0,1.28125,0.78125,0.6875,1.71875,32.625,1.0,0.46153846153846156,0.21266968325791855,0
0,2,14.576923076923077,3.1923076923076925,5.846153846153846,0.7307692307692307,0.2692307692307692,3.1923076923076925,36.88461538461539,0.9615384615384616,0.5555555555555556,0.17251461988304093,0
1,2,12.541666666666666,4.125,1.0,0.9166666666666666,0.375,2.2083333333333335,27.5,0.875,0.18143459915611815,0.3628691983122363,0
0,3,7.771428571428571,4.171428571428572,1.7428571428571429,0.5428571428571428,0.02857142857142857,1.2857142857142858,23.65714285714286,0.6285714285714286,0.3894230769230769,0.15865384615384615,0
2,2,8.294117647058824,3.4705882352941178,0.5588235294117647,0.38235294117647056,0.47058823529411764,1.1470588235294117,21.058823529411764,0.4411764705882353,0.0,0.20909090909090908,0
1,0,8.222222222222221,5.083333333333333,1.2777777777777777,0.8611111111111112,0.3333333333333333,0.7777777777777778,29.555555555555557,0.8055555555555556,0.5504201680672269,0.18907563025210083,0
1,3,15.542857142857143,8.2,1.8571428571428572,1.1714285714285715,1.542857142857143,1.9428571428571428,29.857142857142858,1.0,0.22857142857142856,0.35324675324675325,0
0,1,11.333333333333334,4.0,2.9393939393939394,1.5757575757575757,0.24242424242424243,1.696969696969697,31.09090909090909,0.9090909090909091,0.475177304964539,0.3262411347517731,0
1,3,8.67741935483871,4.225806451612903,1.096774193548387,0.6129032258064516,0.5161290322580645,0.9354838709677419,26.387096774193548,1.0,0.5532786885245902,0.13114754098360656,0
1,3,15.1875,7.625,0.9375,0.875,1.9375,2.28125,26.65625,1.0,0.15593220338983052,0.7423728813559322,0
0,2,17.060606060606062,3.090909090909091,2.9393939393939394,1.1515151515151516,0.30303030303030304,2.272727272727273,33.303030303030305,0.9696969696969697,0.36995515695067266,0.3744394618834081,0
0,3,16.272727272727273,3.0,2.3333333333333335,0.9696969696969697,0.06060606060606061,2.3333333333333335,35.96969696969697,1.0,0.6497326203208557,0.39037433155080214,0
0,1,10.727272727272727,3.1515151515151514,2.727272727272727,1.4545454545454546,0.15151515151515152,1.9696969696969697,33.15151515151515,0.9393939393939394,0.32764505119453924,0.3515358361774744,0
